,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
22231,TPC-DI,prospect_both_50_1_ac1_av,Semantically-Joinable,50,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",0.0,0.0,0.0,N1
22238,TPC-DI,prospect_both_50_1_ac3_av,Semantically-Joinable,50,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg']",0.0,0.0,0.0,N3
22246,TPC-DI,prospect_vertical_50_ac4_av,Semantically-Joinable,50,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]","['AgencyID', 'Income', 'AddressLine1', 'AddressLine2', 'NumberChildren', 'City', 'Country', 'Gender', 'NetWorth', 'Phone', 'MaritalStatus', 'LastName', 'FirstName', 'MiddleInitial', 'PostalCode', 'State']","['prospect_AgID', 'prospect_NeWo', 'prospect_Pho', 'prospect_Inc', 'prospect_AdLi1', 'prospect_AddrLi2', 'prospect_Emp', 'prospect_CreRa', 'prospect_C', 'prospect_A', 'prospect_Ge', 'prospect_NuCreCa', 'prospect_NumCa', 'prospect_NumChi', 'prospect_MarSt', 'prospect_OwOReF', 'prospect_Co']",0.63,0.55,0.75,N4
22250,TPC-DI,prospect_both_50_1_ac2_av,Semantically-Joinable,50,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgID', 'Ph', 'NWo', 'In', 'Empl', 'CreRat', 'Ag', 'NumCreCar', 'NuChil', 'NuCa', 'MaSt', 'OOReFl']",0.4,1.0,0.25,N2
22257,TPC-DI,prospect_vertical_70_ec_av,Semantically-Joinable,50,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","['AgencyID', 'AddressLine1', 'Employer', 'FirstName', 'Gender', 'NumberCreditCards', 'Income', 'OwnOrRentFlag', 'PostalCode', 'CreditRating', 'City', 'Country', 'Phone', 'LastName', 'MiddleInitial', 'AddressLine2', 'State', 'NumberCars']","['AgencyID', 'LastName', 'FirstName', 'Phone', 'NetWorth', 'Income', 'PostalCode', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.91,1.0,0.83,N0
22278,TPC-DI,prospect_both_50_1_ac5_av,Semantically-Joinable,51,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0,N5
22295,TPC-DI,prospect_both_50_30_ac1_av,Semantically-Joinable,51,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['AgencyID', 'Income', 'City', 'OwnOrRentFlag', 'FirstName', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'State', 'Country', 'Phone']","['prospect_AgencyID', 'prospect_LastName', 'prospect_FirstName', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_NumberCars', 'prospect_OwnOrRentFlag']",0.67,0.5,1.0,N1
22302,TPC-DI,prospect_both_50_50_ec_av,Semantically-Joinable,51,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0]","['AgencyID', 'Employer', 'LastName', 'CreditRating', 'Income', 'AddressLine1', 'NumberCreditCards', 'City', 'NetWorth', 'OwnOrRentFlag', 'State', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2', 'PostalCode']","['AgencyID', 'LastName', 'Phone', 'NetWorth', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.87,0.91,0.83,N0
22303,TPC-DI,prospect_vertical_1_ac4_av,Semantically-Joinable,51,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgID', 'prospect_Pho', 'prospect_NeWo', 'prospect_Inc', 'prospect_Emp', 'prospect_CrRat', 'prospect_Ag', 'prospect_NumCrCar', 'prospect_NumChil', 'prospect_NuCa', 'prospect_MarSt', 'prospect_OwOReFl']",0.0,0.0,0.0,N4
22305,TPC-DI,prospect_both_50_50_ac1_av,Semantically-Joinable,51,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'State', 'City', 'MaritalStatus', 'NumberCars', 'Phone', 'Employer', 'Age', 'CreditRating', 'Country', 'NetWorth', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Phone', 'prospect_Income', 'prospect_PostalCode', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.53,0.45,0.62,N1
22323,TPC-DI,prospect_vertical_70_ac3_av,Semantically-Joinable,51,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]","['AgencyID', 'PostalCode', 'MiddleInitial', 'Gender', 'OwnOrRentFlag', 'Income', 'Country', 'AddressLine2', 'AddressLine1', 'State', 'MaritalStatus', 'City', 'Phone', 'NumberCreditCards', 'LastName', 'FirstName', 'NumberCars', 'NumberChildren']","['gncd', 'lstnm', 'phn', 'ncm', 'ntwrth', 'pstlcd', 'ddrssln1', 'ddrssln2', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'mrtlstts', 'cntr', 'wnrrntflg']",0.21,0.13,0.5,N3
22331,TPC-DI,prospect_both_50_70_ac4_av,Semantically-Joinable,51,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCreditCards', 'NumberChildren', 'OwnOrRentFlag', 'NetWorth', 'LastName', 'FirstName', 'Age', 'Phone', 'NumberCars', 'PostalCode', 'CreditRating', 'State', 'City', 'Gender', 'MiddleInitial', 'AddressLine1', 'AddressLine2']","['prospect_AgeID', 'prospect_LaNa', 'prospect_FiN', 'prospect_Ph', 'prospect_NWo', 'prospect_PosC', 'prospect_In', 'prospect_Em', 'prospect_CrRat', 'prospect_Ci', 'prospect_A', 'prospect_St', 'prospect_Ge', 'prospect_NuCrCar', 'prospect_NumCh', 'prospect_NumCa', 'prospect_MarSt', 'prospect_OwORF', 'prospect_Coun']",0.0,0.0,0.0,N4
22334,TPC-DI,prospect_vertical_30_ac3_av,Semantically-Joinable,51,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Country', 'LastName', 'NumberChildren', 'MiddleInitial', 'Gender', 'FirstName', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone', 'Income']","['gncd', 'lstnm', 'ntwrth', 'mplr', 'crdtrtng', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",0.5,0.33,1.0,N3
22335,TPC-DI,prospect_both_50_70_ac5_av,Semantically-Joinable,51,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'PostalCode', 'NumberChildren', 'Employer', 'MiddleInitial', 'LastName', 'AddressLine1', 'NetWorth', 'Phone', 'Gender', 'Country', 'FirstName', 'NumberCars', 'City', 'AddressLine2', 'State', 'Income']","['prospect_gncd', 'prospect_lstnm', 'prospect_frstnm', 'prospect_ntwrth', 'prospect_phn', 'prospect_pstlcd', 'prospect_ddrssln1', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",0.0,0.0,0.0,N5
22346,TPC-DI,prospect_both_50_50_ac4_av,Semantically-Joinable,51,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine2', 'NumberCreditCards', 'LastName', 'MaritalStatus', 'AddressLine1', 'Age', 'NumberCars', 'City', 'PostalCode', 'Country', 'FirstName', 'MiddleInitial', 'Gender', 'State', 'Phone']","['prospect_AgeID', 'prospect_LaNa', 'prospect_NeWor', 'prospect_PoCo', 'prospect_In', 'prospect_AddrL1', 'prospect_AddrLi2', 'prospect_Em', 'prospect_CreRat', 'prospect_C', 'prospect_Ag', 'prospect_NumCreCar', 'prospect_NuCh', 'prospect_NuCa', 'prospect_MaSta', 'prospect_OwORF', 'prospect_Co']",0.31,0.18,1.0,N4
22359,TPC-DI,prospect_vertical_50_ac2_av,Semantically-Joinable,51,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]","['AgencyID', 'FirstName', 'MiddleInitial', 'LastName', 'AddressLine1', 'NumberCars', 'OwnOrRentFlag', 'AddressLine2', 'Gender', 'CreditRating', 'City', 'PostalCode', 'State', 'Country', 'Phone', 'Income']","['AgID', 'LN', 'FirN', 'NeWor', 'AddLi1', 'AdL2', 'Em', 'CreRa', 'Ci', 'Ag', 'MiIni', 'Gen', 'NumCrCar', 'NuChil', 'MariSta', 'NumCa', 'OORFl']",0.44,0.36,0.57,N2
22364,TPC-DI,prospect_both_50_70_ac2_av,Semantically-Joinable,51,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]","['AgencyID', 'Age', 'NumberCreditCards', 'MiddleInitial', 'State', 'MaritalStatus', 'NumberCars', 'FirstName', 'Gender', 'City', 'NetWorth', 'AddressLine1', 'NumberChildren', 'OwnOrRentFlag', 'Phone', 'LastName', 'AddressLine2', 'PostalCode']","['AgeID', 'FiNa', 'NeWor', 'Ph', 'In', 'AddrL1', 'Empl', 'CrRa', 'C', 'Ag', 'Sta', 'MiIni', 'Ge', 'NuCreCar', 'NumC', 'NumCh', 'MaSt', 'Cou', 'OOReF']",0.45,0.33,0.71,N2
22371,TPC-DI,prospect_vertical_30_ac4_av,Semantically-Joinable,51,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine1', 'MiddleInitial', 'NumberCreditCards', 'LastName', 'Phone', 'FirstName', 'Gender', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Income']","['prospect_AgeID', 'prospect_LN', 'prospect_Ph', 'prospect_NWo', 'prospect_AddrL1', 'prospect_Em', 'prospect_CrRa', 'prospect_Ag', 'prospect_MiIni', 'prospect_NumCreCa', 'prospect_NuCh', 'prospect_NumC', 'prospect_MaSta', 'prospect_OORF']",0.0,0.0,0.0,N4
22374,TPC-DI,prospect_vertical_70_ac2_av,Semantically-Joinable,51,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]","['AgencyID', 'CreditRating', 'AddressLine1', 'State', 'NetWorth', 'City', 'Age', 'Country', 'Phone', 'NumberChildren', 'FirstName', 'OwnOrRentFlag', 'NumberCreditCards', 'Income', 'NumberCars', 'LastName', 'MiddleInitial', 'Gender']","['AgeID', 'FirN', 'NWo', 'Ph', 'PoC', 'In', 'AddLi1', 'AddL2', 'Empl', 'CrRa', 'C', 'Ag', 'Sta', 'NumCrCa', 'NumC', 'NumChi', 'MaSt', 'OORF', 'Coun']",0.64,0.47,1.0,N2
22392,TPC-DI,prospect_both_50_30_ac2_av,Semantically-Joinable,51,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]","['AgencyID', 'LastName', 'City', 'Country', 'Phone', 'Age', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'State', 'Income']","['AgID', 'LaN', 'NWor', 'Pho', 'Empl', 'CrRat', 'C', 'Ag', 'NumCreCa', 'NuChil', 'NuCa', 'MarSta', 'OORF', 'Cou']",0.4,0.33,0.5,N2
22404,TPC-DI,prospect_both_50_50_ac5_av,Semantically-Joinable,51,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine2', 'City', 'NumberCars', 'PostalCode', 'MiddleInitial', 'NumberCreditCards', 'AddressLine1', 'FirstName', 'Age', 'Country', 'LastName', 'Gender', 'State', 'Phone', 'Income']","['prospect_gncd', 'prospect_frstnm', 'prospect_ntwrth', 'prospect_pstlcd', 'prospect_ddrssln1', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_mddlntl', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",0.0,0.0,0.0,N5
22429,TPC-DI,prospect_vertical_50_ac4_av,Semantically-Joinable,51,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Income', 'AddressLine1', 'AddressLine2', 'NumberChildren', 'City', 'Country', 'Gender', 'NetWorth', 'Phone', 'MaritalStatus', 'LastName', 'FirstName', 'MiddleInitial', 'PostalCode', 'State']","['prospect_AgID', 'prospect_NeWo', 'prospect_Pho', 'prospect_Inc', 'prospect_AdLi1', 'prospect_AddrLi2', 'prospect_Emp', 'prospect_CreRa', 'prospect_C', 'prospect_A', 'prospect_Ge', 'prospect_NuCreCa', 'prospect_NumCa', 'prospect_NumChi', 'prospect_MarSt', 'prospect_OwOReF', 'prospect_Co']",0.17,0.09,1.0,N4
22430,TPC-DI,prospect_both_50_70_ac3_av,Semantically-Joinable,51,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'FirstName', 'NumberCreditCards', 'PostalCode', 'NetWorth', 'Age', 'LastName', 'AddressLine1', 'NumberCars', 'MiddleInitial', 'Country', 'Gender', 'CreditRating', 'OwnOrRentFlag', 'City', 'AddressLine2', 'State', 'Phone']","['gncd', 'lstnm', 'frstnm', 'ntwrth', 'pstlcd', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",0.5,0.33,1.0,N3
22443,TPC-DI,prospect_vertical_30_ac1_av,Semantically-Joinable,51,"[1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'State', 'AddressLine2', 'Country', 'Employer', 'CreditRating', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'PostalCode', 'City', 'Phone']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Income', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.0,0.0,0.0,N1
22444,TPC-DI,prospect_both_50_70_ac1_av,Semantically-Joinable,51,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'NumberCars', 'MiddleInitial', 'MaritalStatus', 'AddressLine1', 'Gender', 'CreditRating', 'Income', 'Country', 'Age', 'PostalCode', 'NumberCreditCards', 'AddressLine2', 'State', 'NumberChildren', 'LastName', 'FirstName', 'City']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_PostalCode', 'prospect_Income', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.67,0.53,0.89,N1
22448,TPC-DI,prospect_both_50_70_ec_av,Semantically-Joinable,51,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'NetWorth', 'OwnOrRentFlag', 'CreditRating', 'MiddleInitial', 'Country', 'Income', 'NumberCreditCards', 'City', 'AddressLine2', 'Employer', 'Age', 'AddressLine1', 'NumberChildren', 'FirstName', 'LastName', 'Gender', 'PostalCode']","['AgencyID', 'FirstName', 'Phone', 'NetWorth', 'Income', 'AddressLine1', 'AddressLine2', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.91,1.0,0.83,N0
22459,TPC-DI,prospect_vertical_50_ac3_av,Semantically-Joinable,51,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCars', 'CreditRating', 'Phone', 'NumberCreditCards', 'MaritalStatus', 'AddressLine1', 'OwnOrRentFlag', 'City', 'NetWorth', 'MiddleInitial', 'LastName', 'FirstName', 'Gender', 'AddressLine2', 'PostalCode']","['gncd', 'ntwrth', 'phn', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",0.29,0.18,0.67,N3
22468,TPC-DI,prospect_both_50_1_ac3_av,Semantically-Joinable,51,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'mrtlstts', 'nmbrchldrn', 'wnrrntflg']",0.0,0.0,0.0,N3
22474,TPC-DI,prospect_vertical_50_ac1_av,Semantically-Joinable,51,"[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'AddressLine2', 'AddressLine1', 'OwnOrRentFlag', 'NumberCreditCards', 'State', 'Gender', 'MiddleInitial', 'Age', 'Phone', 'Employer', 'LastName', 'FirstName', 'PostalCode', 'City', 'Country']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_Gender', 'prospect_MiddleInitial', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",0.44,0.36,0.57,N1
22484,TPC-DI,prospect_vertical_70_ec_av,Semantically-Joinable,51,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","['AgencyID', 'AddressLine1', 'Employer', 'FirstName', 'Gender', 'NumberCreditCards', 'Income', 'OwnOrRentFlag', 'PostalCode', 'CreditRating', 'City', 'Country', 'Phone', 'LastName', 'MiddleInitial', 'AddressLine2', 'State', 'NumberCars']","['AgencyID', 'LastName', 'FirstName', 'Phone', 'NetWorth', 'PostalCode', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.97,1.0,0.94,N0
22491,TPC-DI,prospect_both_50_50_ac2_av,Semantically-Joinable,51,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","['AgencyID', 'Phone', 'City', 'LastName', 'Income', 'NumberCars', 'NetWorth', 'FirstName', 'Age', 'MaritalStatus', 'NumberChildren', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode']","['AgID', 'LaNa', 'FirN', 'Pho', 'NWo', 'In', 'Em', 'CreRat', 'C', 'A', 'Sta', 'NuCrCar', 'NumChi', 'NumC', 'MarSt', 'OwOReF', 'Coun']",0.62,0.45,1.0,N2
22505,TPC-DI,prospect_both_50_50_ac3_av,Semantically-Joinable,51,"[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine1', 'State', 'MiddleInitial', 'NetWorth', 'MaritalStatus', 'Income', 'FirstName', 'NumberChildren', 'Employer', 'NumberCars', 'LastName', 'Gender', 'AddressLine2', 'PostalCode', 'City']","['gncd', 'frstnm', 'phn', 'ntwrth', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'g', 'stt', 'mddlntl', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",0.17,0.09,1.0,N3
22523,TPC-DI,prospect_both_50_30_ac3_av,Semantically-Joinable,51,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'Age', 'NumberChildren', 'MiddleInitial', 'FirstName', 'LastName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'frstnm', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'mddlntl', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg']",0.0,0.0,0.0,N3
22528,TPC-DI,prospect_vertical_1_ac3_av,Semantically-Joinable,51,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrchldrn', 'mrtlstts', 'nmbrcrs', 'wnrrntflg']",0.0,0.0,0.0,N3
